"prinz_5570","tripadvisor_1544","0.701236307035526"
"prinz_4917","tripadvisor_4599","0.8085303607701645"
"prinz_9602","tripadvisor_2223","0.7362201601538981"
"prinz_5267","tripadvisor_316","0.722215796612477"
"prinz_491","tripadvisor_3252","0.7153671536031447"
"prinz_6200","tripadvisor_7483","0.7046231135779641"
"prinz_7530","tripadvisor_6977","0.7123701531439494"
"prinz_3197","tripadvisor_7074","0.710482459588779"
"prinz_1974","tripadvisor_7437","0.7466904077306659"
"prinz_4399","tripadvisor_4166","0.7356032963098169"
"prinz_2138","tripadvisor_7424","0.7226194275692622"
"prinz_8307","tripadvisor_6900","0.7082612541324265"
"prinz_5758","tripadvisor_5839","0.7377546917358709"
"prinz_3282","tripadvisor_4353","0.7007283356496196"
"prinz_3439","tripadvisor_6823","0.7171841822671393"
"prinz_9974","tripadvisor_630","0.7389874238936611"
"prinz_6947","tripadvisor_1951","0.7285385625086204"
"prinz_1110","tripadvisor_640","0.735632183908046"
"prinz_2011","tripadvisor_7192","0.7380174028116402"
"prinz_9022","tripadvisor_1460","0.7217754068269615"
"prinz_455","tripadvisor_6773","0.9709285302559947"
"prinz_6312","tripadvisor_317","0.7003329452229753"
"prinz_965","tripadvisor_29","0.7272927998494564"
"prinz_4311","tripadvisor_707","0.7092808442310202"
"prinz_1056","tripadvisor_4806","0.7025937883544305"
"prinz_9007","tripadvisor_3803","0.7062181321585999"
"prinz_9033","tripadvisor_2228","0.7127485715721814"
"prinz_3601","tripadvisor_5849","0.7258839048696141"
"prinz_3292","tripadvisor_7593","0.7130190364076018"
"prinz_2937","tripadvisor_2953","0.7053955177266762"
"prinz_4561","tripadvisor_345","0.7294062235381299"
"prinz_9910","tripadvisor_5550","0.7025895129615211"
"prinz_7249","tripadvisor_162","0.7092560633434376"
"prinz_1266","tripadvisor_3458","0.7297766491951941"
"prinz_809","tripadvisor_7493","0.7576556654015563"
"prinz_36","tripadvisor_7952","0.8313074326437802"
"prinz_2940","tripadvisor_6607","0.7290983944335805"
"prinz_3964","tripadvisor_199","0.734031328663425"
"prinz_2018","tripadvisor_583","0.7073657975846764"
"prinz_4910","tripadvisor_486","0.7234380232443112"
"prinz_9554","tripadvisor_1383","0.7085239782546419"
"prinz_9416","tripadvisor_757","0.7006065987792193"
"prinz_5686","tripadvisor_7222","0.7729877317532677"
"prinz_5002","tripadvisor_687","0.7120519073472154"
"prinz_203","tripadvisor_163","0.7116377168061364"
"prinz_5435","tripadvisor_7681","0.8222222222222223"
"prinz_5567","tripadvisor_6982","0.7012455722163958"
"prinz_7644","tripadvisor_4729","0.7207715919838796"
"prinz_5077","tripadvisor_7622","0.7396241649315254"
"prinz_3053","tripadvisor_8018","0.7074402453966074"
"prinz_729","tripadvisor_7202","0.8314606817507256"
"prinz_1909","tripadvisor_2091","0.7029199628659631"
"prinz_3046","tripadvisor_406","0.7200274097845187"
"prinz_5784","tripadvisor_4228","0.727238425144679"
"prinz_2696","tripadvisor_4303","0.8975308538000188"
"prinz_5456","tripadvisor_7881","0.7079699248449659"
"prinz_2855","tripadvisor_6194","0.7222222222222222"
"prinz_2135","tripadvisor_5542","0.7031720217662628"
"prinz_2144","tripadvisor_8106","0.7037470608544026"
"prinz_9425","tripadvisor_335","0.7102073428804401"
"prinz_1459","tripadvisor_7178","0.7026289648592937"
"prinz_5992","tripadvisor_5903","0.7035214672821773"
"prinz_3575","tripadvisor_4901","0.7188927682479469"
"prinz_7475","tripadvisor_278","0.7237691782228384"
"prinz_9604","tripadvisor_7535","0.7218576709720376"
"prinz_4874","tripadvisor_6948","0.7141946974236649"
"prinz_3565","tripadvisor_2749","0.7088193863937283"
"prinz_6176","tripadvisor_693","0.7473045313822771"
"prinz_7397","tripadvisor_4329","0.7203567723696884"
"prinz_3045","tripadvisor_7575","0.7130258133427093"
"prinz_5812","tripadvisor_3798","0.7289516554007248"
"prinz_1247","tripadvisor_7020","0.7245220907160644"
"prinz_4754","tripadvisor_5957","0.7222889337818138"
"prinz_6481","tripadvisor_7495","0.7047766761320653"
"prinz_5535","tripadvisor_5521","0.704246628337209"
"prinz_1982","tripadvisor_642","0.7342896833636053"
"prinz_8849","tripadvisor_7027","0.7553244971576851"
"prinz_1443","tripadvisor_7641","0.7271250149287088"
"prinz_1681","tripadvisor_787","0.709176592476552"
"prinz_610","tripadvisor_345","0.7062510917491097"
"prinz_9680","tripadvisor_4193","0.7017772952653186"
"prinz_5766","tripadvisor_7524","0.7852254958979326"
"prinz_8959","tripadvisor_4219","0.7011908349904635"
"prinz_803","tripadvisor_7419","0.706378610099034"
"prinz_7495","tripadvisor_2322","0.7024543771678284"
"prinz_1336","tripadvisor_7380","0.727379376821698"
"prinz_2388","tripadvisor_4945","0.7068250581749892"
"prinz_8571","tripadvisor_2289","0.727864215233632"
"prinz_9864","tripadvisor_6358","0.71231874528638"
"prinz_6459","tripadvisor_459","0.72331694852691"
"prinz_1881","tripadvisor_1494","0.7091719573647368"
"prinz_9600","tripadvisor_2585","0.7385229611179716"
"prinz_8245","tripadvisor_7796","0.7076777281242815"
"prinz_1728","tripadvisor_192","0.705719081378236"
"prinz_4069","tripadvisor_1780","0.7143117972170215"
"prinz_944","tripadvisor_4945","0.7725392495787545"
"prinz_1176","tripadvisor_5087","0.7147079368774428"
"prinz_39","tripadvisor_2899","0.7030658717850004"
"prinz_5016","tripadvisor_5973","0.7418350797085335"
"prinz_2941","tripadvisor_4870","0.9983625002603036"
"prinz_2811","tripadvisor_6985","0.9984901714174873"
"prinz_249","tripadvisor_8140","0.701604678832917"
"prinz_4182","tripadvisor_4628","0.7054670842467968"
"prinz_8541","tripadvisor_7544","0.7006075203746311"
"prinz_411","tripadvisor_2001","0.7431341192642927"
"prinz_7627","tripadvisor_7262","0.7131098982784371"
"prinz_1914","tripadvisor_6449","0.7010839762776006"
"prinz_290","tripadvisor_4881","0.9959358147207665"
"prinz_4090","tripadvisor_6878","0.7188155447769824"
"prinz_6424","tripadvisor_6122","0.7163863392628892"
"prinz_2855","tripadvisor_2091","0.7044217981342297"
"prinz_8234","tripadvisor_4791","0.7155495125161622"
"prinz_5280","tripadvisor_4280","0.7093074104918923"
"prinz_6760","tripadvisor_7344","0.7019165773126893"
"prinz_8821","tripadvisor_1891","0.7181372077253384"
"prinz_5446","tripadvisor_2142","0.733238865202193"
"prinz_5546","tripadvisor_7270","0.7369359178960359"
"prinz_6945","tripadvisor_2673","0.7394336250644651"
"prinz_5382","tripadvisor_8082","0.7122755379320421"
"prinz_6961","tripadvisor_1667","0.7071897329129287"
"prinz_75","tripadvisor_7839","0.7029215991685765"
"prinz_6157","tripadvisor_7200","0.7578937527156164"
"prinz_6954","tripadvisor_2409","0.7109075160236475"
"prinz_4632","tripadvisor_7803","0.7090271654484742"
"prinz_880","tripadvisor_1893","0.7084881137379584"
"prinz_1334","tripadvisor_3465","0.7159843817009904"
"prinz_2141","tripadvisor_3224","0.7171512952235882"
"prinz_2575","tripadvisor_7082","0.9839966542122078"
"prinz_4827","tripadvisor_4369","0.7784765987526513"
"prinz_9757","tripadvisor_4905","0.7108411314573605"
"prinz_4070","tripadvisor_310","0.7010514315267988"
"prinz_7664","tripadvisor_5470","0.7146424905591072"
"prinz_8201","tripadvisor_2271","0.7073006132546635"
"prinz_854","tripadvisor_4973","0.7361669349112651"
"prinz_6415","tripadvisor_5993","0.7209153692965353"
"prinz_3098","tripadvisor_412","0.71587619714039"
"prinz_3243","tripadvisor_7292","0.7301980343620311"
"prinz_2392","tripadvisor_5935","0.9049670647454521"
"prinz_6553","tripadvisor_2326","0.7149787908803505"
"prinz_5775","tripadvisor_3407","0.8125820594344763"
"prinz_5847","tripadvisor_3943","0.7841453462682481"
"prinz_7679","tripadvisor_225","0.7175646647626648"
"prinz_7247","tripadvisor_4144","0.7090009726513685"
"prinz_5901","tripadvisor_5660","0.7022590318207579"
"prinz_265","tripadvisor_7980","0.7089746702084557"
"prinz_1019","tripadvisor_6340","0.7131903641370672"
"prinz_3334","tripadvisor_5848","0.71530181644514"
"prinz_2206","tripadvisor_320","0.7131340693348056"
"prinz_3570","tripadvisor_1607","0.7208678434593159"
"prinz_5224","tripadvisor_61","0.7085224062064559"
"prinz_3152","tripadvisor_6711","0.9752801579225231"
"prinz_6050","tripadvisor_6701","0.7541764596386916"
"prinz_3250","tripadvisor_4851","0.7079791565888506"
"prinz_6029","tripadvisor_1050","0.8027635393300055"
"prinz_1607","tripadvisor_4562","0.7015190498678198"
"prinz_8396","tripadvisor_3912","0.7222009937534266"
"prinz_5213","tripadvisor_7290","0.7065193291268456"
"prinz_2087","tripadvisor_5784","0.7065927766346712"
"prinz_7243","tripadvisor_8132","0.7410626342857768"
"prinz_6099","tripadvisor_437","0.7534539535408941"
"prinz_4480","tripadvisor_7065","0.724987085337824"
"prinz_8272","tripadvisor_2671","0.7077390166606511"
"prinz_1081","tripadvisor_7765","0.7039684300347665"
"prinz_5016","tripadvisor_6085","0.7177892632503133"
"prinz_7492","tripadvisor_6565","0.7073531699313772"
"prinz_9950","tripadvisor_7140","0.7112505100835341"
"prinz_7123","tripadvisor_868","0.7057604149762335"
"prinz_2240","tripadvisor_7552","0.7387558763320022"
"prinz_7582","tripadvisor_6565","0.7090244713716801"
"prinz_1501","tripadvisor_6980","0.8419278561472412"
"prinz_4345","tripadvisor_2792","0.8476685642168841"
"prinz_8830","tripadvisor_7850","0.7111882597674771"
"prinz_6922","tripadvisor_3450","0.7014685193828253"
"prinz_1976","tripadvisor_1119","0.7106856031383934"
"prinz_2724","tripadvisor_69","0.7116596173166077"
"prinz_1923","tripadvisor_1519","0.7066218395766791"
"prinz_1284","tripadvisor_1049","0.7115879573822257"
"prinz_2084","tripadvisor_406","0.7161100691615055"
"prinz_9421","tripadvisor_6724","0.7092477510102816"
"prinz_3006","tripadvisor_3198","0.7401263601936133"
"prinz_4928","tripadvisor_536","0.992825125583825"
"prinz_2915","tripadvisor_5825","0.7196575143820506"
"prinz_4529","tripadvisor_7627","0.7065629560794203"
"prinz_6249","tripadvisor_3295","0.7071715760837991"
"prinz_4110","tripadvisor_270","0.7055405841242565"
"prinz_3185","tripadvisor_4391","0.7183539176130825"
"prinz_4824","tripadvisor_7523","0.7068172207112778"
"prinz_532","tripadvisor_2408","0.7013648446227668"
"prinz_6096","tripadvisor_7531","0.7528198928972137"
"prinz_9894","tripadvisor_6857","0.7015144242707482"
"prinz_5103","tripadvisor_5666","0.7090872389459698"
"prinz_9585","tripadvisor_1540","0.748407752635221"
"prinz_1283","tripadvisor_6984","0.7107968394946492"
"prinz_2138","tripadvisor_3141","0.7144534519742702"
"prinz_5397","tripadvisor_1650","0.7172753090487242"
"prinz_9457","tripadvisor_179","0.7054576984970623"
"prinz_3843","tripadvisor_3331","0.8179595267108762"
"prinz_9013","tripadvisor_6586","0.751688066983653"
"prinz_600","tripadvisor_3118","0.7405947700801825"
"prinz_8954","tripadvisor_5035","0.7067804003550133"
"prinz_679","tripadvisor_5994","0.7277278824506201"
"prinz_4041","tripadvisor_5988","0.7522085874342084"
"prinz_8804","tripadvisor_55","0.7097702140120311"
"prinz_8529","tripadvisor_8097","0.9250740778553294"
"prinz_7290","tripadvisor_5328","0.7206250729978461"
"prinz_3203","tripadvisor_6858","0.7338844288101436"
"prinz_7427","tripadvisor_7515","0.7143092080560006"
"prinz_6491","tripadvisor_8020","0.7025864750521191"
"prinz_2870","tripadvisor_3982","0.7142857142845357"
"prinz_36","tripadvisor_7767","0.7762372442757547"
"prinz_8852","tripadvisor_7413","0.7054710665738687"
"prinz_1455","tripadvisor_7340","0.7097146925422774"
"prinz_1288","tripadvisor_7411","0.7875256259641145"
"prinz_4","tripadvisor_6871","0.7006734684900023"
"prinz_984","tripadvisor_383","0.7032915092455658"
"prinz_3494","tripadvisor_2450","0.7118525100719703"
"prinz_6998","tripadvisor_1914","0.7074754861196594"
"prinz_9126","tripadvisor_5296","0.705813030340383"
"prinz_5189","tripadvisor_6484","0.7131084435738226"
"prinz_6027","tripadvisor_7585","0.7317711441513715"
"prinz_9706","tripadvisor_8031","0.7104429561086277"
"prinz_9339","tripadvisor_7110","0.7252988711593469"
"prinz_61","tripadvisor_8056","0.7241379310344828"
"prinz_6164","tripadvisor_1557","0.7292294803953739"
"prinz_6204","tripadvisor_2219","0.7046443541844464"
"prinz_221","tripadvisor_233","0.7126829557915465"
"prinz_2864","tripadvisor_7486","0.7196262931316723"
"prinz_2795","tripadvisor_4502","0.703955418592492"
"prinz_6127","tripadvisor_2006","0.7059717945682374"
"prinz_8611","tripadvisor_1614","0.7315962684721707"
"prinz_3495","tripadvisor_4440","0.7166847169692073"
"prinz_3653","tripadvisor_1734","0.7089574066955793"
"prinz_2264","tripadvisor_7223","0.7005636576390454"
"prinz_6041","tripadvisor_4482","0.7015182996363053"
"prinz_1523","tripadvisor_6111","0.9436545696696494"
"prinz_6777","tripadvisor_7591","0.7162615396003829"
"prinz_6547","tripadvisor_5334","0.7064543712840333"
"prinz_5085","tripadvisor_4702","0.7006540195811845"
"prinz_1627","tripadvisor_6998","0.8636363636363636"
"prinz_1826","tripadvisor_109","0.7081528935093017"
"prinz_1805","tripadvisor_3456","0.7077554551161708"
"prinz_8409","tripadvisor_2859","0.7093264987901811"
"prinz_1512","tripadvisor_7615","0.703787703208458"
"prinz_5852","tripadvisor_669","0.7050463379199791"
"prinz_9634","tripadvisor_8031","0.7095177807288667"
"prinz_3556","tripadvisor_6692","0.733256812337591"
"prinz_6728","tripadvisor_5336","0.777590742385514"
"prinz_4185","tripadvisor_1310","0.704081008487999"
"prinz_193","tripadvisor_3106","0.7205037878077167"
"prinz_3996","tripadvisor_7434","0.7136915300856694"
"prinz_9453","tripadvisor_7885","0.7443806030706189"
"prinz_8449","tripadvisor_7535","0.7085322638026459"
"prinz_5689","tripadvisor_7352","0.7161719557479594"
"prinz_2701","tripadvisor_6257","0.7118574971068442"
"prinz_6357","tripadvisor_6535","0.7238717553119284"
"prinz_623","tripadvisor_5790","0.722111177742205"
"prinz_1669","tripadvisor_8080","0.7047958818246163"
"prinz_880","tripadvisor_1","0.7049030424541468"
"prinz_1535","tripadvisor_6324","0.7735124491886345"
"prinz_183","tripadvisor_1914","0.7572235710406972"
"prinz_6893","tripadvisor_6961","0.708287183747707"
"prinz_2145","tripadvisor_4544","0.7477650236476363"
"prinz_4465","tripadvisor_2003","0.708185701318855"
"prinz_1547","tripadvisor_8119","0.7298695894221096"
"prinz_9607","tripadvisor_3888","0.7021647479719042"
"prinz_213","tripadvisor_5976","0.9968327332454692"
"prinz_8219","tripadvisor_6628","0.7757376309193392"
"prinz_6587","tripadvisor_8075","0.7080537881573234"
"prinz_6894","tripadvisor_4358","0.7322072996562327"
"prinz_7388","tripadvisor_4902","0.7491033445605569"
"prinz_4005","tripadvisor_22","0.7300277317919049"
"prinz_4231","tripadvisor_8133","0.7078101527713855"
"prinz_2908","tripadvisor_7037","0.709078877503551"
"prinz_5321","tripadvisor_3044","0.7154202134756137"
"prinz_881","tripadvisor_5413","0.7031407915061857"
"prinz_1361","tripadvisor_7695","0.7744040559977446"
"prinz_1266","tripadvisor_886","0.7444714671600128"
"prinz_1982","tripadvisor_118","0.7382554099812767"
"prinz_6919","tripadvisor_7754","0.7366506258893155"
"prinz_1308","tripadvisor_1375","0.7500592241660855"
"prinz_2807","tripadvisor_6704","0.7466619310807755"
"prinz_215","tripadvisor_1615","0.711696423389511"
"prinz_9973","tripadvisor_218","0.7334012972153561"
"prinz_8422","tripadvisor_4627","0.7523939116347237"
"prinz_970","tripadvisor_7255","0.7057831317367741"
"prinz_8708","tripadvisor_2325","0.7062317225457154"
"prinz_5810","tripadvisor_7555","0.7165832507787919"
"prinz_6027","tripadvisor_7639","0.7023299966870663"
