"prinz_9462","yelp_29623","1.0"
"prinz_5849","yelp_11111","1.0"
"prinz_8363","yelp_11538","1.0"
"prinz_9010","yelp_13531","0.9473684210526316"
"prinz_9555","yelp_20416","1.0"
"prinz_2998","yelp_7836","1.0"
"prinz_9910","yelp_17958","1.0"
"prinz_5927","yelp_19152","1.0"
"prinz_6792","yelp_2093","1.0"
"prinz_2081","yelp_15304","1.0"
"prinz_9491","yelp_24926","1.0"
"prinz_1601","yelp_4905","1.0"
"prinz_9828","yelp_8768","1.0"
"prinz_3635","yelp_18775","1.0"
"prinz_5387","yelp_11921","1.0"
"prinz_9166","yelp_26533","1.0"
"prinz_7790","yelp_6688","1.0"
"prinz_9329","yelp_16250","1.0"
"prinz_6857","yelp_26646","1.0"
"prinz_6545","yelp_27802","1.0"
"prinz_668","yelp_30581","1.0"
"prinz_9085","yelp_34807","1.0"
"prinz_8254","yelp_6907","1.0"
"prinz_4362","yelp_17607","1.0"
"prinz_9320","yelp_21345","1.0"
"prinz_2817","yelp_17394","1.0"
"prinz_5193","yelp_30561","1.0"
"prinz_134","yelp_17676","1.0"
"prinz_1739","yelp_8152","1.0"
"prinz_260","yelp_1163","1.0"
"prinz_8890","yelp_25106","1.0"
"prinz_9574","yelp_3303","1.0"
"prinz_8542","yelp_24557","1.0"
"prinz_5478","yelp_16782","1.0"
"prinz_1999","yelp_28375","1.0"
"prinz_5957","yelp_7569","1.0"
"prinz_6438","yelp_30648","1.0"
"prinz_9303","yelp_27471","1.0"
"prinz_8586","yelp_7819","1.0"
"prinz_8189","yelp_4121","0.9166666666666666"
"prinz_2201","yelp_11219","1.0"
"prinz_9572","yelp_28001","1.0"
"prinz_8095","yelp_18712","1.0"
"prinz_8430","yelp_10877","1.0"
"prinz_7474","yelp_17911","1.0"
"prinz_4706","yelp_5953","1.0"
"prinz_659","yelp_23061","1.0"
"prinz_7262","yelp_15362","1.0"
"prinz_4427","yelp_29802","1.0"
"prinz_5321","yelp_15850","0.9285714285714286"
"prinz_3403","yelp_9929","1.0"
"prinz_7616","yelp_33510","1.0"
"prinz_6006","yelp_1911","1.0"
"prinz_9638","yelp_28717","1.0"
"prinz_3607","yelp_20725","1.0"
"prinz_9319","yelp_25439","1.0"
"prinz_9619","yelp_14061","1.0"
"prinz_9397","yelp_15575","1.0"
"prinz_8016","yelp_4593","1.0"
"prinz_8328","yelp_12931","1.0"
"prinz_4588","yelp_3423","1.0"
"prinz_8817","yelp_11249","1.0"
"prinz_9453","yelp_606","1.0"
"prinz_4282","yelp_16060","1.0"
"prinz_4486","yelp_33718","1.0"
"prinz_664","yelp_9871","1.0"
"prinz_8046","yelp_2728","1.0"
"prinz_6475","yelp_19239","1.0"
"prinz_8802","yelp_9674","1.0"
"prinz_7290","yelp_14658","1.0"
"prinz_6262","yelp_4504","1.0"
"prinz_9408","yelp_5927","0.9285714285714286"
"prinz_9849","yelp_24498","0.9166666666666666"
"prinz_4203","yelp_7590","1.0"
"prinz_8647","yelp_8211","1.0"
"prinz_8223","yelp_787","1.0"
"prinz_2023","yelp_11824","1.0"
"prinz_6071","yelp_14680","1.0"
"prinz_8731","yelp_34311","1.0"
"prinz_1706","yelp_814","1.0"
"prinz_2937","yelp_12410","1.0"
"prinz_5976","yelp_12117","1.0"
"prinz_3714","yelp_27563","1.0"
"prinz_4484","yelp_28273","1.0"
"prinz_3685","yelp_13833","1.0"
"prinz_4604","yelp_33665","1.0"
"prinz_282","yelp_17496","1.0"
"prinz_5678","yelp_5939","1.0"
"prinz_1616","yelp_19425","1.0"
"prinz_7857","yelp_10972","1.0"
"prinz_8790","yelp_17772","1.0"
"prinz_460","yelp_4698","1.0"
"prinz_630","yelp_30401","0.962962962962963"
"prinz_4836","yelp_13435","1.0"
"prinz_9975","yelp_25999","1.0"
"prinz_1297","yelp_21641","0.9"
"prinz_1355","yelp_30528","1.0"
"prinz_3412","yelp_2803","1.0"
"prinz_7934","yelp_27628","1.0"
"prinz_3684","yelp_25151","1.0"
"prinz_7819","yelp_17553","1.0"
"prinz_7736","yelp_22267","1.0"
"prinz_7188","yelp_11081","1.0"
"prinz_9806","yelp_5568","1.0"
"prinz_2464","yelp_11772","1.0"
"prinz_648","yelp_25760","1.0"
"prinz_9174","yelp_31240","1.0"
"prinz_8905","yelp_21350","1.0"
"prinz_8799","yelp_31188","0.9333333333333333"
"prinz_7043","yelp_1210","1.0"
"prinz_8577","yelp_26046","1.0"
"prinz_7243","yelp_18167","1.0"
"prinz_347","yelp_16496","0.9285714285714286"
"prinz_5594","yelp_12634","1.0"
"prinz_9765","yelp_27276","1.0"
"prinz_2034","yelp_16409","0.9545454545454546"
"prinz_2954","yelp_22260","1.0"
"prinz_7145","yelp_9863","1.0"
"prinz_5708","yelp_7881","1.0"
"prinz_8151","yelp_17786","1.0"
"prinz_9466","yelp_6508","1.0"
"prinz_1339","yelp_10748","1.0"
"prinz_296","yelp_8898","0.9285714285714286"
"prinz_2257","yelp_2340","1.0"
"prinz_7096","yelp_6295","1.0"
"prinz_7372","yelp_30781","1.0"
"prinz_742","yelp_27996","1.0"
"prinz_6423","yelp_32988","0.9166666666666666"
"prinz_3666","yelp_8340","1.0"
"prinz_8885","yelp_34363","1.0"
"prinz_8888","yelp_12049","0.9090909090909091"
"prinz_2237","yelp_22431","1.0"
"prinz_1229","yelp_1125","1.0"
